"StockDatabaseID","StockKey","StockKeyLabel","StockKeyDescription","PreviousStockKey","PreviousStockKeyLabel","ActiveYear","SpeciesScientificName","SpeciesCommonName","EcoRegion","ExpertGroup","ExpertGroupDescription","AdviceDraftingGroup","AdviceDraftingGroupDescription","DataCategory","YearOfLastAssessment","AssessmentFrequency","YearOfNextAssessment","AssessmentType","AdviceReleaseDate","AdviceCategory","AdviceType","UseOfDiscardsInAdvice","PABufferApplied","TrophicGuild","FisheriesGuild","SizeGuild","Published","GeneratedOn","SectionNumber","AssessmentKey","ModifiedDate","ModelType","ModelName"
3349,169293,"tur.27.22-32","Turbot (Scophthalmus maximus) in Subdivisions 22-32 (Baltic Sea)",136730,"tur-2232",2023,"Scophthalmus maximus","Turbot","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3.2",2021,3,2024,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","Yes in year(s) 2012, 2017","demersal piscivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","",NA,"2023-01-05T10:56:28.66+01:00",NA,NA
3350,169092,"dab.27.22-32","Dab (Limanda limanda) in subdivisions 22-32 (Baltic Sea)",136524,"dab-2232",2023,"Limanda limanda","Dab","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3.2",2023,3,2026,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","No","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","8.3.4",18184,"2023-11-14T08:59:58.287+01:00",NA,NA
3351,169064,"bll.27.22-32","Brill (Scophthalmus rhombus) in subdivisions 22-32 (Baltic Sea)",136496,"bll-2232",2023,"Scophthalmus rhombus","Brill","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3.2",2023,3,2026,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"","Yes in year(s) 2013, 2017","demersal piscivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","8.3.2",18205,"2023-05-31T12:28:48.01+01:00",NA,NA
3352,169265,"reb.27.14b","Beaked redfish  (Sebastes mentella) in Division 14.b, demersal (Southeast Greenland)",136705,"smn-grl",2023,"Sebastes mentella","Beaked redfish","Greenland Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","NWWG","North-Western Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","3.2",2023,1,2024,"Survey trends-based assessment",NA,"PA","Catches","Not used, considered negligible","Yes in year(s) 2015, 2018","demersal piscivore","Demersal","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","2.3.10",17912,"2023-12-13T15:21:27.75+01:00",NA,NA
3353,169174,"nop.27.3a4","Norway pout (Trisopterus esmarkii) in Subarea 4 and Division 3.a (North Sea, Skagerrak and Kattegat)",137811,"nop-34-oct",2023,"Trisopterus esmarkii","Norway pout","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGPOUT","Norway Pout Advice Drafting Group","1",2023,1,2024,"Age-based analytical assessment (seasonal SAM)",NA,"MSY","Catches","not used","NA","pelagic planktivore","Pelagic","medium benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.26",18423,"2023-11-10T10:44:59.843+01:00","A","SAM"
3354,169050,"ank.27.8c9a","Black-bellied anglerfish (Lophius budegassa) in divisions 8.c and 9.a (Cantabrian Sea, Atlantic Iberian waters)",136483,"anb-8c9a",2023,"Lophius budegassa","Black-bellied anglerfish","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","2.11",2023,1,2024,"SPiCT",NA,"MSY","Catches","not used","NA","demersal piscivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.2",17966,"2023-06-29T11:43:00.397+01:00","AL","SPiCT"
3355,169073,"cap.27.1-2","Capelin (Mallotus villosus) in subareas 1 and 2 (Northeast Arctic), excluding Division 2.a west of 5°W (Barents Sea capelin)",136506,"cap-bars",2023,"Mallotus villosus","Capelin","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGCAP","Barents Sea Capelin Advice Drafting Group","1.8",2021,1,2022,"Age-structured model, based on acoustic survey and prediction six months ahead to calculate spawning biomass. The model estimates maturity, growth, and mortality (including predation by immature cod on pre-spawning capelin). Target escapement strateg",NA,"MP","Catches","not used","NA","pelagic planktivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","3.3.2",NA,"2021-10-12T12:29:59.42+01:00","A","Unknown"
3468,169127,"hke.27.8c9a","Hake (Merluccius merluccius) in divisions 8.c and 9.a, Southern stock (Cantabrian Sea and  Atlantic Iberian waters)",136565,"hke-soth",2023,"Merluccius merluccius","Hake","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2023,1,2024,"",NA,"MP","Catches","in the assessment","NA","demersal piscivore","Demersal","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.8",18216,"2023-06-29T14:14:05.877+01:00","AL","SS3"
3422,169305,"whg.27.7a","Whiting (Merlangius merlangus) in Division 7.a (Irish Sea)",136741,"whg-iris",2023,"Merlangius merlangus","Whiting","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,2,2025,"Analytical survey-based assessement indicative of trends",NA,"MSY","Catches","Not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.67",17986,"2023-06-29T10:42:03.947+01:00","A","ASAP"
3423,169238,"pok.27.1-2","Saithe (Pollachius virens) in subareas 1 and 2 (Northeast Arctic)",136675,"sai-arct",2023,"Pollachius virens","Saithe","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2023,1,2024,"Age-structured model (SAM) that uses landings in the model and the forecast",NA,"MP","Catches","Not used","NA","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","3.3.10",18177,"2023-06-21T11:15:48.047+01:00","A","SAM"
3424,169276,"sol.27.7a","Sole (Solea solea) in Division 7.a (Irish Sea)",136716,"sol-iris",2023,"Solea solea","Sole","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Age-structured model (XSA), uses landings in the model, and discards are then included to calculate a catch forecast",NA,"MSY","Catches","Advice","NA","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.62",18059,"2023-06-29T08:20:41.69+01:00","A","XSA"
3425,169273,"sol.27.7fg","Sole (Solea solea) in divisions 7.f and 7.g (Bristol Channel, Celtic Sea)",136713,"sol-celt",2023,"Solea solea","Sole","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","1",2023,1,2024,"Age-structured model (SAM)",NA,"MSY","Catches","used to provide catch advice","NA","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.60",18212,"2023-11-14T10:22:52.337+01:00","A","SAM"
3481,169224,"rjn.27.678abd","Cuckoo ray (Leucoraja naevus) in subareas 6-7 and divisions 8.a-b and 8.d (West of Scotland, southern Celtic Seas, and western English Channel, Bay of Biscay)",141064,"rjn-678abd",2023,"Leucoraja naevus","Cuckoo ray","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","2",2022,2,2024,"Surplus Production Model in Continuous Time (SPiCT)",NA,"MSY","Landings","Not used","NA","demersal omnivore","Elasmobranch","medium rays",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.53",NA,"2022-11-07T08:59:12.397+01:00",NA,"SPiCT"
3356,169288,"syt.27.67","Greater-spotted dogfish (Scyliorhinus stellaris) in subareas 6 and 7 (West of Scotland, southern Celtic Sea, and the English Channel)",140788,"syt-celt",2023,"Scyliorhinus stellaris","Greater-spotted dogfish","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3.9",2023,2,2025,"Trends biomass index and length-based indicator",NA,"MSY","Landings","Not used","Yes in year(s) 2017, 2021","demersal benthivore","Elasmobranch","large sharks",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.63",18354,"2023-10-13T12:47:41.66+01:00",NA,NA
3357,169220,"rjm.27.7ae-h","Spotted ray (Raja montagui) in divisions 7.a and 7.e-h (southern Celtic Seas and western English Channel)",140785,"rjm-7aeh",2023,"Raja montagui","Spotted ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3",2022,2,2024,"Trends from biomass index and length-based indicators",NA,"MSY","Landings","Not used","Yes in year(s) 2014, 2020","demersal benthivore","Elasmobranch","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.54",NA,"2022-09-30T08:17:50.97+01:00",NA,NA
3358,169211,"rjf.27.67","Shagreen ray (Leucoraja fullonica) in subareas 6-7 (West of Scotland, southern Celtic Seas, English Channel)",136650,"rjf-celt",2023,"Leucoraja fullonica","Shagreen ray","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","5.2",2022,2,2024,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014, 2018, 2022","demersal omnivore","Elasmobranch","large rays",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.47",NA,"2022-10-10T13:27:03.627+01:00",NA,NA
3359,169214,"rjh.27.7afg","Blonde ray (Raja brachyura) in divisions 7.a and 7.f-g (Irish Sea, Bristol Channel, Celtic Sea North)",136652,"rjh-7afg",2023,"Raja brachyura","Blonde ray","Celtic Seas Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","5.2",2022,2,2024,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2014, 2018, 2022","demersal benthivore","Elasmobranch","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.40",NA,"2022-10-13T10:25:59.327+01:00",NA,NA
3360,169202,"rjb.27.67a-ce-k","Common skate complex (Blue skate (Dipturus batis) and flapper skate (Dipturus intermedius) in Subarea 6 and divisions 7.a–c and 7.e–k (Celtic Seas and western English Channel)",136641,"rjb-celt",2023,"Dipturus batis","Common skate","Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2022,2,2024,"no assessment",NA,"PA","Catches","not used","No","demersal omnivore","Elasmobranch","large rays",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.39",NA,"2022-10-10T13:29:16.207+01:00",NA,NA
3361,169204,"rjc.27.7afg","Thornback ray (Raja clavata) in divisions 7.a and 7.f-g (Irish Sea, Bristol Channel, Celtic Sea North)",136643,"rjc-7afg",2023,"Raja clavata","Thornback ray","Celtic Seas Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","3",2022,2,2024,"Trends from biomass index and length-based indicators",NA,"MSY","Landings","not used","Yes in year(s) 2020","demersal benthivore","Elasmobranch","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.41",NA,"2022-09-30T11:53:56.963+01:00",NA,NA
3362,169156,"nep.fu.2324","Norway lobster (Nephrops norvegicus) in divisions 8.a and 8.b, Functional Units 23-24 (northern and central Bay of Biscay) ",136597,"nep-2324",2023,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"UWTV survey",NA,"MP","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.14",18454,"2023-10-31T10:22:24.75+01:00",NA,NA
3363,169154,"nep.fu.2021","Norway lobster (Nephrops norvegicus) in divisions 7.g and 7.h, functional units 20 and 21 (Celtic Sea)",136594,"nep-2021",2023,"Nephrops norvegicus","Norway lobster","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","1",2023,1,2024,"Analytical model, underwater TV survey combined with yield-per-recruit analysis from length data",NA,"MSY","Catches","Assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.14",18411,"2023-11-14T11:51:26.183+01:00","O","Unknown"
3364,169291,"trs.27.22-32","Sea trout (Salmo trutta) in subdivisions 22-32 (Baltic Sea)",136729,"trt-bal",2023,"Salmo trutta","Sea trout","Baltic Sea Ecoregion","WGBAST","Assessment Working Group on Baltic Salmon and Trout",NA,NA,"4",2023,2,2025,"Evaluation of the relative status of stocks by comparing the observed parr densities to model-predicted maximal parr densities.",NA,"PA","Reduction","Not used","No","demersal piscivore","Pelagic","large pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","8.3.18",NA,"2023-05-31T14:05:23.573+01:00",NA,NA
3365,169096,"fle.27.2223","Flounder (Platichthys flesus) in subdivisions 22 and 23 (Belt Seas and the Sound)",140776,"fle-2223",2023,"Platichthys flesus","Flounder","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3",2022,2,2024,"Survey trends-based assessment",NA,"PA/Stock status only",NA,"Advice","No","demersal benthivore","Benthic","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","8.3.5",NA,"2023-01-10T09:36:53.14+01:00",NA,NA
3366,169181,"ple.27.24-32","Plaice (Pleuronectes platessa) in subdivisions 24-32 (Baltic Sea, excluding the Sound and Belt Seas)",136620,"ple-2432",2023,"Pleuronectes platessa","Plaice","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","2",2023,1,2024,"",NA,"MSY","Catches","assessment","NA","demersal benthivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","",17792,"2023-05-31T13:23:08.927+01:00","B","SPiCT"
3367,169091,"cyo.27.nea","Portuguese dogfish (Centroscymnus coelolepis, Centrophorus squamosus) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136522,"cyo-nea",2023,"Centroscymnus coelolepis","Portuguese dogfish","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2023,4,2027,"no assessment",NA,"PA","No directed fisheries","not used","No","bathydemersal piscivore","Elasmobranch","large sharks",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.19",18292,"2023-10-12T11:11:56.263+01:00",NA,NA
3368,169106,"guq.27.nea","Leafscale gulper shark (Centrophorus squamosus) in subareas 1-10, 12 and 14 (the Northeast Atlantic and adjacent waters)",136538,"guq-nea",2023,"Centrophorus squamosus","Leafscale gulper shark","Arctic Ocean Ecoregion, Azores Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGEF","Working Group on Elasmobranch Fishes","ADGEF","Elasmobranch Stocks Advice Drafting Group","6.3",2023,4,2027,"no assessment",NA,"PA","No directed fisheries","not used","No","na","Elasmobranch","na",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.11",18293,"2023-10-12T11:23:17.387+01:00",NA,NA
3452,169075,"cod.27.22-24","Cod (Gadus morhua) in subdivisions 22-24, western Baltic stock (western Baltic Sea)",136508,"cod-2224",2023,"Gadus morhua","Cod","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","3",2023,2,2025,"Relative SSB trends from an age-based analytical assessment SAM",NA,"PA","Catches","Assessment","No","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","",17840,"2023-11-29T10:34:51.387+01:00","A","SAM"
3369,169114,"had.27.6b","Haddock (Melanogrammus aeglefinus) in Division 6.b (Rockall)",136546,"had-rock",2023,"Melanogrammus aeglefinus","Haddock","Celtic Seas Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","3",2022,2,2024,"Survey biomass trend applying the rfb rule for advice",NA,"MSY","Catches","Assessment","No","demersal piscivore","Demersal","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.25",NA,"2022-11-03T13:27:34.773+01:00","A","XSA"
3480,169185,"ple.27.7fg","Plaice (Pleuronectes platessa) in divisions 7.f and 7.g (Bristol Channel, Celtic Sea)",136624,"ple-celt",2023,"Pleuronectes platessa","Plaice","Celtic Seas Ecoregion","WGCSE","Working Group for the Celtic Seas Ecoregion","ADGCS","Celtic Sea Advice Drafting Group","3",2022,2,2024,"Survey biomass trend applying the rfb rule for advice",NA,"MSY","Catches","Advice","Yes in year(s) 2012","demersal benthivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.35",NA,"2023-03-28T13:21:39.373+01:00","B",NA
3415,169236,"rng.27.1245a8914ab","Roundnose grenadier (Coryphaenoides rupestris) in subareas 1, 2, 4, 8, and 9, Division 14.a, and in subdivisions 14.b.2 and 5.a.2 (Northeast Atlantic and Arctic Ocean)",136673,"rng-oth",2023,"Coryphaenoides rupestris","Roundnose grenadier","Arctic Ocean Ecoregion, Bay of Biscay and the Iberian Coast Ecoregion, Barents Sea Ecoregion, Celtic Seas Ecoregion, Faroes Ecoregion, Greenland Sea Ecoregion, Iceland Sea Ecoregion, Greater North Sea Ecoregion, Norwegian Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGDEEP","Working Group on the Biology and Assessment of Deep-sea Fisheries Resources","ADGDEEP","Deep see stocks advice drafting group","6.2",2023,4,2027,"no assessment",NA,"PA","Landings","Not used","Yes in year(s) 2015, 2019, 2023","pelagic crustaceavore","Demersal","large bathypelagic",TRUE,"2024-03-07T13:44:23.607+01:00","9.3.36",18213,"2023-05-23T10:05:59.71+01:00",NA,NA
3416,169157,"nep.fu.25","Norway lobster (Nephrops norvegicus) in Division 8.c, Functional Unit 25 (southern Bay of Biscay and northern Galicia)",136598,"nep-25",2023,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","2.13",2022,3,2025,"SPiCT",NA,"MSY/PA","Catches","not used","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.9",NA,"2022-11-04T12:14:03.94+01:00",NA,"SPiCT"
3417,169160,"nep.fu.30","Norway lobster (Nephrops norvegicus) in Division 9.a, Functional Unit 30 (Atlantic Iberian waters East and Gulf of Cadiz)",136601,"nep-30",2023,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGNEPH","Celtic Sea Nephrops, anglerfish and Rockall megrim Advice Drafting Group","3.2",2023,1,2024,"UWTV survey",NA,"PA","Catches","not used. this should be re-evaluated","Yes in year(s) 2019, 2022","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.18",18441,"2023-10-31T10:25:23.35+01:00",NA,NA
3418,169161,"nep.fu.31","Norway lobster (Nephrops norvegicus) in Division 8.c, Functional Unit 31 (southern Bay of Biscay and Cantabrian Sea)",136602,"nep-31",2023,"Nephrops norvegicus","Norway lobster","Bay of Biscay and the Iberian Coast Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","2.11",2023,1,2024,"SPiCT",NA,"MSY","Catches","included in assessment","NA","crustacean","Crustacean","crustacean",TRUE,"2024-03-07T13:44:23.607+01:00","7.3.19",18121,"2023-06-29T14:26:02.977+01:00",NA,"SPiCT"
3419,169143,"mur.27.3a47d","Striped red mullet (Mullus surmuletus) in Subarea 4 and divisions 7.d and 3.a (North Sea, eastern English Channel, Skagerrak and Kattegat)",137436,"mur-347d",2023,"Mullus surmuletus","Striped red mullet","Greater North Sea Ecoregion","WGNSSK","Working Group on the Assessment of Demersal Stocks in the North Sea and Skagerrak","ADGNS","Advice Drafting Group for North Sea stocks","3",2023,2,2025,"Method 2.2, Constant Harvest Rate",NA,"MSY","Catches","Not included; are considered negligible","Yes in year(s) 2013, 2017, 2021","demersal benthivore","Demersal","medium demersal",TRUE,"2024-03-07T13:44:23.607+01:00","6.3.8",18174,"2023-11-14T09:24:31.24+01:00",NA,NA
3420,169079,"cod.27.1-2","Cod (Gadus morhua) in subareas 1 and 2 (Northeast Arctic)",136512,"cod-arct",2023,"Gadus morhua","Cod","Arctic Ocean Ecoregion, Barents Sea Ecoregion, Norwegian Sea Ecoregion","AFWG","Arctic Fisheries Working Group","ADGANW","Advice Drafting Group for Arctic and North-Western fish stocks","1",2021,1,2022,"SAM, with cannibalism estimated",NA,"MP","Catches","not used","NA","demersal piscivore","Demersal","large benthopelagic",TRUE,"2024-03-07T13:44:23.607+01:00","3.3.3",NA,"2022-09-30T13:14:44.06+01:00","A","SAM"
3421,169115,"her.27.25-2932","Herring (Clupea harengus) in subdivisions 25-29 and 32, excluding the Gulf of Riga (central Baltic Sea)",136552,"her-2532-gor",2023,"Clupea harengus","Herring","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","1",2023,1,2024,"Age-structured model (XSA)",NA,"MP","Catches","not used","NA","pelagic planktivore","Pelagic","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00","",17816,"2023-05-31T12:42:32.11+01:00","A","SS3"
3449,169673,"her.27.3031","Herring (Clupea harengus) in Subdivisions 30 and 31 (Gulf of Bothnia)",NA,NA,2023,"Clupea harengus","Herring","Baltic Sea Ecoregion","WGBFAS","Baltic Fisheries Assessment Working Group","ADGBS","Baltic Sea Advice Drafting Group","1",2023,1,2024,"Age-based analytical assessment, Stock Synthesis",NA,"MP","Catches","not used","NA","pelagic planktivore","Pelagic","medium pelagic",TRUE,"2024-03-07T13:44:23.607+01:00",NA,17790,"2023-05-31T12:52:33.36+01:00","A","SS3"
3426,169785,"ldb.27.7b-k8abd","Four-spot megrim (Lepidorhombus boscii) in divisions 7.b-k, 8.a-b, and 8.d (west and southwest of Ireland, Bay of Biscay)",NA,NA,2023,"Lepidorhombus boscii","Four-spot megrim","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","5.2",2022,3,2025,"None",NA,"PA","Catches","Included","Yes in year(s) 2017, 2021","bathydemersal piscivore","Benthic","medium bathydemersal",TRUE,"2024-03-07T13:44:23.607+01:00",NA,NA,"2023-10-10T09:35:20.057+01:00",NA,NA
3427,194229,"pil.27.7","Sardine (Sardina pilchardus) in Subarea 7 (Southern Celtic Seas, English Channel) ",NA,NA,2023,"Sardina pilchardus","Sardine","Celtic Seas Ecoregion, Greater North Sea Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine","ADGHANSA","Advice Drafting Grouy on Southern horse mackerel, anchovy, sardine","3",2023,1,2024,"Survey trends-based assessment",NA,"PA","Catches","Discards considered negligible","No","pelagic planktivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00",NA,18500,"2024-01-18T16:29:58.49+01:00",NA,NA
3428,194230,"pil.27.8abd","Sardine (Sardina pilchardus) in divisions 8.a-b and 8.d (Bay of Biscay)",NA,NA,2023,"Sardina pilchardus","Sardine","Bay of Biscay and the Iberian Coast Ecoregion","WGHANSA","Working Group on Southern Horse Mackerel, Anchovy, and Sardine",NA,NA,"1",2023,1,2024,"Analytical assessment",NA,"MSY","Catches","Considered negligible","NA","pelagic planktivore","Pelagic","small pelagic",TRUE,"2024-03-07T13:44:23.607+01:00",NA,18507,"2024-01-18T16:30:35.64+01:00","AL","SS3"
3487,195875,"ank.27.78abd","Black-bellied anglerfish (Lophius budegassa) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)",169049,"ank.27.78ab",2023,"Lophius budegassa","Black-bellied anglerfish","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2023,1,2024,"Length-based age-structured Stock Synthesis model",NA,"MSY","Catches","used","NA","demersal piscivore","Benthic","large demersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.1",18169,"2023-06-29T11:41:55.127+01:00","AL","SS3"
3429,195876,"mon.27.78abd","White anglerfish (Lophius piscatorius) in Subarea 7 and divisions 8.a-b and 8.d (Celtic Seas, Bay of Biscay)",169055,"mon.27.78ab",2023,"Lophius piscatorius","White anglerfish","Bay of Biscay and the Iberian Coast Ecoregion, Celtic Seas Ecoregion, Greater North Sea Ecoregion, Oceanic Northeast Atlantic Ecoregion","WGBIE","Working Group for the Bay of Biscay and the Iberic Waters Ecoregion","ADGBBI","Bay of Biscay Advice Drafting Group","1",2023,1,2024,"Length-based age-structured Stock Synthesis model",NA,"MSY","Catches","used","NA","demersal piscivore","Benthic","large bathydemersal",TRUE,"2024-03-07T13:44:23.607+01:00","5.3.3",18149,"2023-06-29T14:22:16.903+01:00","AL","SS3"
